1,375,583
1,376,603
1,377,596
1,378,598
1,379,586
1,380,584
1,381,592
1,382,558
1,383,594
1,384,576
1,385,581
1,386,568
1,387,555
1,388,575
1,389,576
1,390,568
1,391,575
1,392,565
1,393,582
1,394,574
1,395,547
1,396,536
1,397,559
1,398,587
1,399,503
1,400,545
1,401,535
1,402,519
1,403,559
1,404,577
1,405,563
1,406,566
1,407,580
1,408,594
1,409,584
1,410,585
1,411,583
1,412,563
1,413,579
1,414,600
1,415,582
1,416,589
1,417,573
1,418,553
1,419,551
1,420,587
1,421,590
1,422,550
1,423,548
1,424,570
1,425,585
1,426,581
1,427,566
1,428,589
1,429,545
1,430,556
1,431,589
1,432,569
1,433,579
1,434,570
1,435,591
1,436,601
1,437,590
1,438,602
1,439,570
1,440,576
1,441,562
1,442,570
1,443,601
1,444,584
2,445,582
2,446,590
2,447,602
2,448,584
2,449,590
2,450,604
2,451,566
2,452,591
2,453,593
2,454,577
2,455,597
2,456,573
2,457,600
2,458,569
2,459,550
2,460,555
2,461,528
2,462,598
2,463,586
2,464,591
2,465,593
2,466,608
2,467,599
2,468,568
2,469,587
2,470,579
2,471,609
2,472,588
2,473,601
2,474,605
2,475,558
2,476,602
2,477,595
2,478,581
2,479,571
2,480,574
2,481,589
2,482,584
2,483,595
2,484,580
2,485,578
2,486,577
2,487,569
2,488,586
2,489,569
2,490,569
2,491,556
2,492,542
2,493,570
2,494,576
2,495,574
2,496,545
2,497,574
2,498,588
2,499,557
2,500,593
2,501,564
2,502,584
2,503,596
2,504,598
2,505,600
2,506,583
2,507,600
2,508,581
2,509,573
2,510,604
2,511,578
2,512,586
2,513,576
2,514,593
2,515,587
2,516,574
2,517,507
2,518,596
2,519,564
2,520,564
2,521,545
2,522,593
2,523,569
2,524,583
2,525,596
2,526,583
2,527,608
2,528,560
2,529,589
2,530,602
2,531,608
2,532,591
2,533,594
2,534,592
2,535,563
2,536,611
2,537,593
2,538,602
2,539,597
2,540,579
2,541,601
2,542,588
2,543,601
2,544,604
2,545,567
2,546,609
2,547,586
2,548,586
2,549,465
2,550,457
2,551,580
2,552,575
2,553,556
2,554,592
2,555,595
2,556,588
2,557,587
2,558,610
2,559,568
2,560,606
2,561,596
2,562,591
2,563,614
2,564,591
2,565,570
2,566,588
2,567,587
2,568,599
2,569,578
2,570,604
2,571,588
2,572,604
2,573,589
2,574,579
2,575,335
2,576,222
2,577,579
2,578,599
2,579,539
2,580,525
2,581,561
2,582,555
2,583,581
2,584,567
2,585,579
2,586,591
2,587,586
2,588,602
2,589,571
2,590,597
2,591,566
2,592,608
2,593,612
2,594,588
2,595,565
2,596,562
2,597,575
2,598,586
2,599,573
2,600,582
2,601,558
2,602,583
2,603,576
2,604,595
2,605,585
2,606,549
2,607,587
2,608,560
2,609,576
2,610,590
2,611,584
2,612,575
2,613,579
2,614,600
2,615,586
2,616,597
2,617,579
2,618,590
2,619,570
2,620,559
2,621,578
2,622,594
2,623,596
2,624,602
2,625,582
2,626,601
2,627,569
2,628,578
2,629,606
2,630,592
2,631,592
2,632,567
2,633,592
2,634,590
2,635,555
2,636,586
2,637,545
2,638,594
2,639,544
2,640,523
2,641,536
2,642,557
2,643,581
2,644,584
2,645,566
2,646,584
2,647,587
2,648,602
2,649,591
2,650,569
2,651,563
2,652,570
2,653,602
2,654,582
2,655,594
2,656,593
2,657,585
2,658,604
2,659,556
2,660,613
2,661,593
2,662,606
2,663,553
2,664,566
2,665,580
2,666,497
2,667,593
2,668,558
2,669,573
2,670,587
2,671,583
2,672,572
2,673,580
2,674,582
2,675,594
2,676,585
2,677,579
2,678,563
2,679,592
2,680,585
2,681,590
2,682,585
2,683,552
2,684,562
2,685,574
2,686,589
2,687,584
2,688,556
2,689,581
2,690,562
2,691,583
2,692,599
2,693,565
2,694,573
3,695,573
3,696,581
3,697,574
3,698,549
3,699,510
3,700,527
3,701,557
3,702,547
3,703,556
3,704,584
3,705,582
3,706,551
3,707,584
3,708,570
3,709,565
3,710,564
3,711,554
3,712,548
3,713,553
3,714,565
3,715,564
3,716,574
3,717,583
3,718,570
3,719,575
3,720,569
3,721,590
3,722,589
3,723,589
3,724,583
3,725,569
3,726,580
3,727,551
3,728,547
3,729,442
3,730,499
3,731,536
3,732,506
3,733,563
3,734,543
3,735,574
3,736,584
3,737,563
3,738,587
3,739,569
3,740,580
3,741,584
3,742,590
3,743,587
3,744,580
3,745,587
3,746,578
3,747,586
3,748,588
3,749,586
3,750,598
3,751,572
3,752,610
3,753,573
3,754,579
3,755,599
3,756,589
3,757,595
3,758,594
3,759,560
3,760,524
3,761,563
3,762,590
3,763,576
3,764,554
3,765,575
3,766,611
3,767,597
3,768,575
3,769,596
3,770,589
3,771,604
3,772,597
3,773,588
3,774,605
3,775,585
3,776,601
3,777,428
3,778,488
3,779,573
3,780,579
3,781,602
3,782,580
3,783,581
3,784,597
3,785,574
3,786,579
3,787,565
3,788,581
3,789,556
3,790,551
3,791,545
3,792,576
3,793,566
3,794,594
3,795,578
3,796,602
3,797,577
3,798,576
3,799,565
3,800,588
3,801,569
3,802,551
3,803,582
3,804,569
3,805,590
3,806,592
3,807,583
3,808,588
3,809,570
3,810,586
3,811,605
3,812,569
3,813,603
3,814,572
3,815,581
3,816,569
3,817,598
3,818,605
3,819,554
3,820,575
3,821,516
3,822,587
3,823,591
3,824,575
3,825,596
3,826,570
3,827,573
3,828,565
3,829,493
3,830,589
3,831,584
3,832,594
3,833,586
3,834,579
3,835,565
3,836,581
3,837,573
3,838,543
3,839,591
3,840,571
3,841,552
3,842,555
3,843,586
3,844,589
3,845,590
3,846,584
3,847,569
3,848,585
3,849,583
3,850,563
3,851,427
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
3,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
4,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
5,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
6,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
7,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
8,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
9,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
10,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
11,,
